Product_name,Category,Review,Overall Sentiment Score,reviewer_name,age,gender,area
Maliban Lemon Puff 200g,Biscuit,always most of items are out of stock. reasonable price but higher shipping cost ,2,Soosai Michael,58,Male,Central
Maliban Lemon Puff 200g,Biscuit,One packet was broken...,2,Soosai Daniel,71,Female,Northern
Maliban Lemon Puff 200g,Biscuit,Received quickly and packaged safely. Thanks Daraz!,0,Kumar Matthew,30,Male,Northern
Maliban Lemon Puff 200g,Biscuit,Well packed and delivered in very quick time.,1,Bathri Olivia,44,Female,Uva
Maliban Lemon Puff 200g,Biscuit,well packed . fast delivery ,1,Wilson Emily,74,Male,Sabaragamuwa
Maliban Lemon Puff 200g,Biscuit,Good Product & Well Packing. Recommended.,0,Miller Zidan,56,Male,Sabaragamuwa
Maliban Lemon Puff 200g,Biscuit,Well packed. But crushed ,4,Kumar Emily,62,Female,North Western
Maliban Lemon Puff 200g,Biscuit,Carefully packed and delivered. Thank you. ,1,Brown Albert,22,Female,Northern
Maliban Lemon Puff 200g,Biscuit,Well packed. But crushed ,4,Miller Thinesh,57,Female,Eastern
Maliban Lemon Puff 200g,Biscuit,Safe packing...All items received in good condition,0,Taylor Daniel,67,Female,Central
Maliban Lemon Puff 200g,Biscuit,Nicely packed and quality products . Thank you daraz,0,Smith John,19,Male,Northern
Maliban Lemon Puff 200g,Biscuit,it had been cracked,0,Miller Michael,45,Female,Western
Maliban Lemon Puff 200g,Biscuit,Quick delivery..Nice packing..Newly manufactured..Best price...Highly recommended...,2,Jones Olivia,47,Male,Central
Munchee Onion Biscuits 250g,Biscuit,Very Satisfied 👌 Good quality & packaging 👍 Thanks Daraz..!!,0,Anderson Daniel,75,Male,Northern
Munchee Onion Biscuits 250g,Biscuit,Favourite biscuits.. Delivered on time with super discounts,1,Bathri Zidan,33,Female,Uva
Munchee Onion Biscuits 250g,Biscuit,Super fast delivery good service,0,Brown Saini,31,Male,North Western
Munchee Onion Biscuits 250g,Biscuit,"Good quality, best price, Well Packing & Highly Recommended.",0,Davis John,19,Female,Uva
Munchee Onion Biscuits 250g,Biscuit,No damage . Nicely packed . satisfied with the service .,2,Anderson Vinoth,61,Male,Eastern
Munchee Onion Biscuits 250g,Biscuit,Good product. Quick delivery.,1,Miller Matthew,44,Female,North Western
Munchee Onion Biscuits 250g,Biscuit,It's so good I love it🙃,0,Vithujan Michael,49,Female,North Central
Munchee Onion Biscuits 250g,Biscuit,Good. reccomended.,1,Soosai Sophia,32,Male,Eastern
Munchee Onion Biscuits 250g,Biscuit,Worth the money ,1,Miller Albert,69,Male,Sabaragamuwa
Munchee Onion Biscuits 250g,Biscuit,received on time ,2,Vithujan Emma,44,Male,Northern
Munchee Onion Biscuits 250g,Biscuit,good product but Very slow delivery,1,Kumar Matthew,30,Male,Northern
Cherish Nice Biscuit - 480g,Biscuit,Thank u Daraz…got it with super discount.. they send it very carefully with separate boxes.. received with no any damage.. thank u somuch.. highly recommended…,0,Soosai Albert,28,Female,Central
Cherish Nice Biscuit - 480g,Biscuit,Good quality product. Good packing. Fast delivery. Highly recommended. Thank you daraz.,0,Jones Olivia,47,Male,Central
Cherish Nice Biscuit - 480g,Biscuit,Totally damaged .. dont buy biscuits on daraz,0,Christopher Daniel,49,Male,Sabaragamuwa
Cherish Nice Biscuit - 480g,Biscuit,nice backing fast delivery within one day,1,Taylor Daniel,67,Female,Central
Cherish Nice Biscuit - 480g,Biscuit,Thanks. I received it.,1,Williams Saini,46,Female,North Central
Cherish Nice Biscuit - 480g,Biscuit,I received the item it's good. and reasonable price but it's take 4 days to deliver the item.,1,Brown Saini,31,Male,North Western
Cherish Nice Biscuit - 480g,Biscuit,"Received faster than expected, very happy. Daraz service is great. Thank you so so much ",0,Williams Karthi,53,Female,Western
Cherish Nice Biscuit - 480g,Biscuit,Today I have received my order. No damage. well packing. ,4,Jones Saini,60,Female,North Central
Cherish Nice Biscuit - 480g,Biscuit,Well packaged. Received quickly. Can be recommended.,1,Johnson Daniel,67,Female,Southern
Cherish Nice Biscuit - 480g,Biscuit,good quality recommend this product👍👍👍,0,Smith John,19,Male,Northern
Cherish Nice Biscuit - 480g,Biscuit,Good taste price is high but received in good condition,0,Davis Thinesh,67,Male,North Central
Cherish Nice Biscuit - 480g,Biscuit,Delivered on time 😍👍👍👍👍👍👍👍,2,Kumar Olivia,25,Female,Eastern
Chocolate Puff 200g,Biscuit,Well packed & fast delivery. All our favourite biscuits were there.,1,Smith Jane,64,Male,North Western
Chocolate Puff 200g,Biscuit,"Items received. Well packed, Delivered on Next day. ❤️ Daraz",1,Smith John,19,Male,Northern
Chocolate Puff 200g,Biscuit,Good packing speed delivery,1,Williams Karthi,53,Female,Western
Chocolate Puff 200g,Biscuit,Good quality product for Reasonable Price. Quick delivery with safe Packaging system. I recommend this seller with 5 Stars 🌟🌟🌟🌟🌟 Thanks Daraz Team 👍,0,Taylor Zidan,56,Male,Western
Chocolate Puff 200g,Biscuit,biscuit is broken into small pieces inside. seems like they bubble wrapped a broken one.,4,Davis Daniel,35,Male,Southern
Chocolate Puff 200g,Biscuit,biscuits are fresh n not damaged thanks for safe packing 💯,0,Taylor Olivia,50,Male,Northern
Chocolate Puff 200g,Biscuit,"Awesome, Nicely Packed and Very Fast Delivery",0,Brown Daniel,67,Female,North Central
Chocolate Puff 200g,Biscuit,It's a crushed problem. ,0,Soosai Olivia,49,Male,Southern
Chocolate Puff 200g,Biscuit,Good service Product quality is good,0,Wilson Jane,53,Male,Southern
Chocolate Puff 200g,Biscuit,"Well packed. Some packing maybe unnecessary but okay. Product quality, marked prices and expiry dates are ok or better.",0,Christopher John,26,Male,North Western
Chocolate Puff 200g,Biscuit,Thankkyou i got the things on time without damages at a reasonable price thnkuu,1,Bathri David,23,Male,Southern
Chocolate Puff 200g,Biscuit,Great that the quality has lasted over the years.,0,Wilson Zidan,25,Female,Northern
Chocolate Puff 200g,Biscuit,Good and best. Discount price is good. satisfied ,0,Smith Jane,64,Male,North Western
Cocomo Chocolate Filled Biscuits Bisconni Cream Super Tasty Kids Love,Biscuit,looks like imported product from arabic country. Small. But not bad for golden hour offered price. dissatisfied about packing. looks like used bag pack agaim with a celotape. Not taste yet. looks like tasty,0,Jones Olivia,47,Male,Central
Cocomo Chocolate Filled Biscuits Bisconni Cream Super Tasty Kids Love,Biscuit,Nice.very good taste value price. Date of manufacture is new. fast delivery. Recommend. NO damage. very good packing.,1,Jones John,37,Female,North Central
Cocomo Chocolate Filled Biscuits Bisconni Cream Super Tasty Kids Love,Biscuit,Got it at a discounted rate and worth the money spent. Recommended product. Expiry in Nov 2023.,1,Kumar Michael,24,Female,Sabaragamuwa
Cocomo Chocolate Filled Biscuits Bisconni Cream Super Tasty Kids Love,Biscuit,"Best service. Everything is ok. Expiry dates, marked price, packing and delivery all fine. Thank you for the offers!",0,Kumar Jane,33,Male,Western
Cocomo Chocolate Filled Biscuits Bisconni Cream Super Tasty Kids Love,Biscuit,very small in pack,0,Soosai Thinesh,74,Female,Northern
Cocomo Chocolate Filled Biscuits Bisconni Cream Super Tasty Kids Love,Biscuit,too small size ,0,Maryam Daniel,61,Female,Western
Cocomo Chocolate Filled Biscuits Bisconni Cream Super Tasty Kids Love,Biscuit,"Well packed, Highly Recommended🔥❤",1,Christopher David,58,Female,Sabaragamuwa
Cocomo Chocolate Filled Biscuits Bisconni Cream Super Tasty Kids Love,Biscuit,Super Tast. but small size,1,Brown Jane,67,Male,Southern
Cocomo Chocolate Filled Biscuits Bisconni Cream Super Tasty Kids Love,Biscuit,good product. highly recommended. and good seller,0,Wilson Karthi,45,Female,North Western
Cocomo Chocolate Filled Biscuits Bisconni Cream Super Tasty Kids Love,Biscuit,"Worst... Ordered 4, paid for 4 and got only 1....",0,Kumar Vinoth,23,Female,Western
Cocomo Chocolate Filled Biscuits Bisconni Cream Super Tasty Kids Love,Biscuit,super Tasty highly recommended ,0,Bathri Jane,56,Female,Sabaragamuwa
Cocomo Chocolate Filled Biscuits Bisconni Cream Super Tasty Kids Love,Biscuit,its super bro!! highly reccomended ,0,Brown Olivia,27,Female,Sabaragamuwa
Cocomo Chocolate Filled Biscuits Bisconni Cream Super Tasty Kids Love,Biscuit,"delicious product, thank you",0,Johnson Jane,49,Male,Uva
Cocomo Chocolate Filled Biscuits Bisconni Cream Super Tasty Kids Love,Biscuit,Good & yummy,0,Bathri Daniel,59,Male,North Western
Pink Pie Strawberry Flavour Mini Snack Bisuit Super Tasty Hiqh Quality Sweet Dessert Cake Chocolate Cream,Biscuit,It's a sweet strawberry flavor small biscuit made in Turkey. I got it for 9 rupees and it was delivered within 8 days.,1,Wilson Daniel,62,Male,Eastern
Pink Pie Strawberry Flavour Mini Snack Bisuit Super Tasty Hiqh Quality Sweet Dessert Cake Chocolate Cream,Biscuit,Got it at Rs 9 hence no issues. Not worth buying at the original price,2,Soosai Karthi,20,Female,Northern
Pink Pie Strawberry Flavour Mini Snack Bisuit Super Tasty Hiqh Quality Sweet Dessert Cake Chocolate Cream,Biscuit,it's very small but tasty 😋 I like to get some more thank you seller,0,Johnson Michael,69,Male,Northern
Pink Pie Strawberry Flavour Mini Snack Bisuit Super Tasty Hiqh Quality Sweet Dessert Cake Chocolate Cream,Biscuit,it's worth for the price of golden hour. normal toffee size item.,1,Anderson Sophia,23,Male,North Western
Pink Pie Strawberry Flavour Mini Snack Bisuit Super Tasty Hiqh Quality Sweet Dessert Cake Chocolate Cream,Biscuit,Good Product☺Worth for price👍 Recommended seller👍Good taste❤,1,Miller Emily,42,Female,Southern
Pink Pie Strawberry Flavour Mini Snack Bisuit Super Tasty Hiqh Quality Sweet Dessert Cake Chocolate Cream,Biscuit,Good seller fast shipping,1,Brown Emily,61,Male,Southern
Pink Pie Strawberry Flavour Mini Snack Bisuit Super Tasty Hiqh Quality Sweet Dessert Cake Chocolate Cream,Biscuit,"Thanks, very fast service",1,Soosai Michael,58,Male,Central
Pink Pie Strawberry Flavour Mini Snack Bisuit Super Tasty Hiqh Quality Sweet Dessert Cake Chocolate Cream,Biscuit,Quality product!!,2,Christopher David,58,Female,Sabaragamuwa
Pink Pie Strawberry Flavour Mini Snack Bisuit Super Tasty Hiqh Quality Sweet Dessert Cake Chocolate Cream,Biscuit,Satisfied ❤️,2,Taylor Thinesh,67,Female,Northern
Pink Pie Strawberry Flavour Mini Snack Bisuit Super Tasty Hiqh Quality Sweet Dessert Cake Chocolate Cream,Biscuit,Goooddd thanks for the quick delivery,1,Christopher Daniel,49,Male,Sabaragamuwa
Pink Pie Strawberry Flavour Mini Snack Bisuit Super Tasty Hiqh Quality Sweet Dessert Cake Chocolate Cream,Biscuit,It was delicious 😋.. I loved it... Package was delivered safely and nicely.. Thank you so much Daraz🥰,0,Johnson Zidan,69,Male,Eastern
Pink Pie Strawberry Flavour Mini Snack Bisuit Super Tasty Hiqh Quality Sweet Dessert Cake Chocolate Cream,Biscuit,On time delivery. Will order again,2,Miller Vinoth,31,Male,Western
Cherish Chocolate Cream Biscuit - 400g,Biscuit,they had warped packet for safty but here is what i have received. it has been broken while delivery.,3,Wilson Michael,30,Female,Central
Cherish Chocolate Cream Biscuit - 400g,Biscuit,Super..👍Appreciate your service despite the shortage of fuel Daraz and seller,3,Maryam Sophia,69,Male,Central
Cherish Chocolate Cream Biscuit - 400g,Biscuit,Packed well and securely. Order received within 24 hours... Good and tasty product... Thank you Daraz..,0,Anderson David,30,Male,North Western
Cherish Chocolate Cream Biscuit - 400g,Biscuit,"Biscuits did not look fresh and some them have crumbled during shipping due to poor packaging, which is disappointing.",3,Wilson Matthew,42,Male,North Western
Cherish Chocolate Cream Biscuit - 400g,Biscuit,good product; well packed; fast delivery; worth for money; highly recommended Thank you darz...,0,Jones Vinoth,29,Female,Uva
Cherish Chocolate Cream Biscuit - 400g,Biscuit,Thanks for your best service ,0,Wilson Daniel,62,Male,Eastern
Cherish Chocolate Cream Biscuit - 400g,Biscuit,Nice product Nice price But Poor packaging,4,Brown Daniel,67,Female,North Central
Cherish Chocolate Cream Biscuit - 400g,Biscuit,Nice products. I recommend these product. This side is fast and best to buy every thing thank you,0,Bathri Matthew,63,Female,Central
Cherish Chocolate Cream Biscuit - 400g,Biscuit,"Really tasty biscuits, added into my favourite biscuit list.",0,Brown Karthi,56,Female,Uva
Cherish Chocolate Cream Biscuit - 400g,Biscuit,Looking yummy 😋. Need to buy more. Well packed. 😊 Happy 😍,0,Christopher Michael,51,Male,Eastern
Cherish Chocolate Cream Biscuit - 400g,Biscuit,Highly Recommended product and Store.. I bought few items and delivered within 2days. All are good. items expire date up to 7months. Strong package... Thanks... will order more..,0,Wilson Albert,24,Male,Uva
Cherish Chocolate Cream Biscuit - 400g,Biscuit,the biscuits inside the pack were crushed and in pieces. maybe the handling of Biscuit needs to be looked into,4,Maryam John,44,Male,North Western
Cherish Chocolate Cream Biscuit - 400g,Biscuit,Delivered safely. Good product. No any problem. Can recommend.,1,Christopher John,26,Male,North Western
TipiTip Onion 50g,Chips,"quality packaging, everything received well, super fast delivery (received next day)",0,Johnson Sophia,60,Female,Southern
TipiTip Onion 50g,Chips,Tasty and yummy recommended thanks daraz ,0,Smith Albert,46,Male,North Western
TipiTip Onion 50g,Chips,"Good, fast delivery with Daraz Dex currier.",1,Vithujan Saini,34,Male,North Western
TipiTip Onion 50g,Chips,Really Very Very Happy With This Purchase.. ✨️ Thank you Daraz Mart..❣️,0,Smith Jane,64,Male,North Western
TipiTip Onion 50g,Chips,👍 good but not recommend CertisLanka currier service as a delivery partner if you consider safe delivery. lot of times delivery package/box has been damaged or broken.,3,Vithujan Albert,61,Female,Northern
TipiTip Onion 50g,Chips,The products came in well and safely packed. Very pleased with the service. ,0,Kumar Albert,37,Female,North Central
TipiTip Onion 50g,Chips,"Very well packed and come along box Fresh, Recommended",0,Jones John,37,Female,North Central
TipiTip Onion 50g,Chips,expensive same as supermarket prices. ,2,Williams Saini,46,Female,North Central
TipiTip Onion 50g,Chips,Tipi Tip. Need I say more. Good as always.,1,Wilson Karthi,45,Female,North Western
TipiTip Onion 50g,Chips,value for money if discounted,1,Maryam Matthew,67,Male,Western
TipiTip Onion 50g,Chips,Very low price. profitable ,2,Kumar Olivia,25,Female,Eastern
TipiTip Onion 50g,Chips,thank you for the offers ,2,Williams John,32,Male,North Central
